-0.512821 0.00270469 0.00861695 0.00703869 -0.00494803 -0.0183871 -0.0164 0.0086976 0.0390443 0.0378679 -0.0143481 -0.082453 -0.0867732 0.0209708 0.172878 0.197655 -0.0214685 -0.357411 -0.449615 -0.0339099 0.62425 0.62425 -0.0339099 -0.449615 -0.357411 -0.0214685 0.197655 0.172878 0.0209708 -0.0867732 -0.082453 -0.0143481 0.0378679 0.0390443 0.0086976 -0.0164 -0.0183871 -0.00494803 0.00703869 0.00861695 0.00270469 
0.512821 0.00270469 0.00861695 0.00703869 -0.00494803 -0.0183871 -0.0164 0.0086976 0.0390443 0.0378679 -0.0143481 -0.082453 -0.0867732 0.0209708 0.172878 0.197655 -0.0214685 -0.357411 -0.449615 -0.0339099 0.62425 0.62425 -0.0339099 -0.449615 -0.357411 -0.0214685 0.197655 0.172878 0.0209708 -0.0867732 -0.082453 -0.0143481 0.0378679 0.0390443 0.0086976 -0.0164 -0.0183871 -0.00494803 0.00703869 0.00861695 0.00270469 
1.53846 0.00234668 0.00842327 0.00742887 -0.00402995 -0.0178078 -0.0173082 0.0062778 0.0372815 0.0400139 -0.00769308 -0.0768466 -0.0919399 0.00131354 0.153293 0.210126 0.0450613 -0.272003 -0.468108 -0.330106 -0.0339099 -0.0339099 -0.330106 -0.468108 -0.272003 0.0450613 0.210126 0.153293 0.00131354 -0.0919399 -0.0768466 -0.00769308 0.0400139 0.0372815 0.0062778 -0.0173082 -0.0178078 -0.00402995 0.00742887 0.00842327 0.00234668 
2.5641 0.00164183 0.00797409 0.00809266 -0.00224213 -0.0164765 -0.0187524 0.00164416 0.0332527 0.0430237 0.00468783 -0.0641009 -0.0973059 -0.0331514 0.109455 0.211638 0.143581 -0.098387 -0.357411 -0.468108 -0.449615 -0.449615 -0.468108 -0.357411 -0.098387 0.143581 0.211638 0.109455 -0.0331514 -0.0973059 -0.0641009 0.00468783 0.0430237 0.0332527 0.00164416 -0.0187524 -0.0164765 -0.00224213 0.00809266 0.00797409 0.00164183 
3.58974 0.000625655 0.00716762 0.00880196 0.00027604 -0.0141303 -0.0200238 -0.00464558 0.0262991 0.0445701 0.0204154 -0.0428283 -0.0947012 -0.0710174 0.0419572 0.172878 0.210126 0.100136 -0.098387 -0.272003 -0.357411 -0.357411 -0.272003 -0.098387 0.100136 0.210126 0.172878 0.0419572 -0.0710174 -0.0947012 -0.0428283 0.0204154 0.0445701 0.0262991 -0.00464558 -0.0200238 -0.0141303 0.00027604 0.00880196 0.00716762 0.000625655 
4.61538 -0.000620898 0.00590519 0.00923973 0.00323193 -0.010574 -0.0201971 -0.0115052 0.0162209 0.0419458 0.0352795 -0.0143481 -0.0768466 -0.0954149 -0.0331514 0.086625 0.189789 0.210126 0.143581 0.0450613 -0.0214685 -0.0214685 0.0450613 0.143581 0.210126 0.189789 0.086625 -0.0331514 -0.0954149 -0.0768466 -0.0143481 0.0352795 0.0419458 0.0162209 -0.0115052 -0.0201971 -0.010574 0.00323193 0.00923973 0.00590519 -0.000620898 
5.64103 -0.0019527 0.00415076 0.0090572 0.00614144 -0.00587791 -0.0183871 -0.0173082 0.00392304 0.0332527 0.0439169 0.0155872 -0.0428283 -0.0915113 -0.0867732 -0.016783 0.086625 0.172878 0.211638 0.210126 0.197655 0.197655 0.210126 0.211638 0.172878 0.086625 -0.016783 -0.0867732 -0.0915113 -0.0428283 0.0155872 0.0439169 0.0332527 0.00392304 -0.0173082 -0.0183871 -0.00587791 0.00614144 0.0090572 0.00415076 -0.0019527 
6.66667 -0.00315826 0.00199208 0.00797409 0.00836681 -0.00053812 -0.0141303 -0.0202219 -0.00831068 0.0187688 0.0419458 0.0378679 -0.00133388 -0.0571924 -0.0947012 -0.0867732 -0.0331514 0.0419572 0.109455 0.153293 0.172878 0.172878 0.153293 0.109455 0.0419572 -0.0331514 -0.0867732 -0.0947012 -0.0571924 -0.00133388 0.0378679 0.0419458 0.0187688 -0.00831068 -0.0202219 -0.0141303 -0.00053812 0.00836681 0.00797409 0.00199208 -0.00315826 
7.69231 -0.00398737 -0.000322831 0.00590519 0.00926436 0.00450704 -0.00775882 -0.0189013 -0.0173082 0.00164416 0.0287086 0.0443714 0.0322415 -0.00769308 -0.0571924 -0.0915113 -0.0954149 -0.0710174 -0.0331514 0.00131354 0.0209708 0.0209708 0.00131354 -0.0331514 -0.0710174 -0.0954149 -0.0915113 -0.0571924 -0.00769308 0.0322415 0.0443714 0.0287086 0.00164416 -0.0173082 -0.0189013 -0.00775882 0.00450704 0.00926436 0.00590519 -0.000322831 -0.00398737 
8.71795 -0.00421322 -0.00240441 0.00306515 0.00842327 0.00809266 -0.00053812 -0.0132767 -0.020304 -0.0129179 0.0086976 0.0332527 0.0445701 0.0322415 -0.00133388 -0.0428283 -0.0768466 -0.0947012 -0.0973059 -0.0919399 -0.0867732 -0.0867732 -0.0919399 -0.0973059 -0.0947012 -0.0768466 -0.0428283 -0.00133388 0.0322415 0.0445701 0.0332527 0.0086976 -0.0129179 -0.020304 -0.0132767 -0.00053812 0.00809266 0.00842327 0.00306515 -0.00240441 -0.00421322 
9.74359 -0.00371662 -0.00381358 -1.53216e-05 0.00590519 0.0092572 0.0056347 -0.00494803 -0.0164765 -0.0200238 -0.00996861 0.0111704 0.0332527 0.0443714 0.0378679 0.0155872 -0.0143481 -0.0428283 -0.0641009 -0.0768466 -0.082453 -0.082453 -0.0768466 -0.0641009 -0.0428283 -0.0143481 0.0155872 0.0378679 0.0443714 0.0332527 0.0111704 -0.00996861 -0.0200238 -0.0164765 -0.00494803 0.0056347 0.0092572 0.00590519 -1.53216e-05 -0.00381358 -0.00371662 
10.7692 -0.00256052 -0.00421322 -0.0026118 0.00234668 0.00772151 0.00896424 0.00323193 -0.00775882 -0.0178078 -0.0197153 -0.00996861 0.0086976 0.0287086 0.0419458 0.0439169 0.0352795 0.0204154 0.00468783 -0.00769308 -0.0143481 -0.0143481 -0.00769308 0.00468783 0.0204154 0.0352795 0.0439169 0.0419458 0.0287086 0.0086976 -0.00996861 -0.0197153 -0.0178078 -0.00775882 0.00323193 0.00896424 0.00772151 0.00234668 -0.0026118 -0.00421322 -0.00256052 
11.7949 -0.00101342 -0.00352427 -0.00405586 -0.00118663 0.00415076 0.00861695 0.00836681 0.00181775 -0.00870219 -0.0178078 -0.0200238 -0.0129179 0.00164416 0.0187688 0.0332527 0.0419458 0.0445701 0.0430237 0.0400139 0.0378679 0.0378679 0.0400139 0.0430237 0.0445701 0.0419458 0.0332527 0.0187688 0.00164416 -0.0129179 -0.0200238 -0.0178078 -0.00870219 0.00181775 0.00836681 0.00861695 0.00415076 -0.00118663 -0.00405586 -0.00352427 -0.00101342 
